b,k,periodo,estabilidad
-15.7,-38.2,2,I
-15.7,-38.2,5,I
-15.7,-38.3,2,I
-15.7,-38.3,5,I
-15.7,-38.3,7,I
-15.7,-38.4,2,I
-15.7,-38.4,3,I
-15.7,-38.4,4,I
-15.7,-38.5,2,I
-15.7,-38.5,3,I
-15.7,-38.5,5,I
-15.7,-38.6,2,I
-15.7,-38.6,3,I
-15.7,-38.6,4,I
-15.7,-38.6,5,I
-15.7,-38.7,3,I
-15.7,-38.8,2,I
-15.7,-38.8,3,I
-15.7,-38.9,2,I
-15.7,-38.9,3,I
-15.7,-39.0,2,I
-15.7,-39.0,3,I
-15.7,-39.1,3,I
-15.7,-39.1,4,I
-15.7,-39.1,5,E
-15.7,-39.1,6,I
-15.7,-39.2,2,I
-15.7,-39.2,3,I
-15.7,-39.2,6,I
-15.7,-39.3,2,I
-15.7,-39.3,3,I
-15.7,-39.3,5,E
-15.7,-39.3,7,I
-15.7,-39.4,2,I
-15.7,-39.4,3,I
-15.7,-39.5,2,I
-15.7,-39.5,3,I
-15.7,-39.5,7,I
-15.7,-39.6,2,I
-15.7,-39.6,3,I
-15.7,-39.7,2,I
-15.7,-39.7,3,I
-15.7,-39.8,2,I
-15.7,-39.8,3,I
-15.7,-39.8,4,I
-15.7,-39.9,2,I
-15.7,-39.9,3,I
-15.7,-40.0,3,I
-15.7,-40.0,4,I
-15.7,-40.1,3,I
-15.7,-40.1,4,I
-15.7,-40.1,5,I
-15.7,-40.2,3,I
-15.7,-40.2,4,I
-15.7,-40.3,2,I
-15.7,-40.3,3,I
-15.7,-40.3,7,I
-15.7,-40.4,2,I
-15.7,-40.4,6,I
-15.7,-40.5,2,I
-15.7,-40.5,3,I
-15.7,-40.5,4,I
-15.7,-40.6,2,I
-15.7,-40.6,3,I
-15.7,-40.6,4,I
-15.7,-40.6,5,I
-15.7,-40.6,6,I
-15.7,-40.7,2,I
-15.7,-40.7,3,I
-15.7,-40.7,5,I
-15.7,-40.7,7,I
-15.7,-40.8,2,I
-15.7,-40.8,3,I
-15.7,-40.8,5,I
-15.7,-40.9,3,I
-15.7,-40.9,4,I
-15.7,-41.0,2,I
-15.7,-41.0,3,I
-15.7,-41.0,5,I
-15.7,-41.1,2,I
-15.7,-41.1,3,I
-15.7,-41.2,2,I
-15.7,-41.2,3,I
-15.7,-41.2,5,I
-15.7,-41.3,2,I
-15.7,-41.3,3,I
-15.7,-41.3,7,I
-15.7,-41.4,2,I
-15.7,-41.4,3,I
-15.7,-41.4,4,I
-15.7,-41.4,7,I
-15.7,-41.5,2,I
-15.7,-41.5,3,I
-15.7,-41.5,4,I
-15.7,-41.5,5,I
-15.7,-41.6,2,I
-15.7,-41.6,3,I
-15.7,-41.6,4,I
-15.7,-41.6,6,I
-15.7,-41.7,2,I
-15.7,-41.7,3,I
-15.7,-41.7,4,I
-15.7,-41.7,6,I
-15.7,-41.8,2,I
-15.7,-41.8,3,I
-15.7,-41.8,4,I
-15.7,-41.9,2,I
-15.7,-41.9,3,I
-15.7,-41.9,4,I
-15.7,-41.9,7,I
-15.7,-42.0,2,I
-15.7,-42.0,3,I
-15.7,-42.0,4,I
-15.7,-42.0,5,I
-15.7,-42.1,3,I
-15.7,-42.1,5,I
-15.7,-42.2,2,I
-15.7,-42.2,3,I
-15.7,-42.2,5,I
-15.7,-42.3,2,I
-15.7,-42.3,3,I
-15.7,-42.3,4,I
-15.7,-42.3,5,I
-15.7,-42.3,6,I
-15.7,-42.4,3,I
-15.7,-42.4,4,I
-15.7,-42.4,5,I
-15.7,-42.5,3,I
-15.7,-42.5,4,I
-15.7,-42.7,3,I
-15.7,-42.8,3,I
-15.7,-42.8,6,I
-15.7,-42.9,2,I
-15.7,-42.9,3,I
-15.7,-43.0,2,I
-15.7,-43.0,3,I
-15.7,-43.0,6,I
-15.7,-43.1,2,I
-15.7,-43.1,3,I
-15.7,-43.2,3,I
-15.7,-43.3,2,I
-15.7,-43.3,3,I
-15.7,-43.3,6,I
-15.7,-43.4,3,I
-15.7,-43.4,7,I
-15.7,-43.5,2,I
-15.7,-43.5,3,I
-15.7,-43.6,2,I
-15.7,-43.6,3,I
-15.7,-43.7,3,I
-15.7,-43.7,4,I
-15.7,-43.7,5,I
-15.7,-43.8,3,I
-15.7,-43.9,2,I
-15.7,-43.9,6,I
-15.7,-44.0,2,I
-15.7,-44.0,3,I
-15.7,-44.1,3,I
-15.7,-44.1,6,I
-15.7,-44.2,2,I
-15.7,-44.2,3,I
-15.7,-44.3,2,I
-15.7,-44.3,3,I
-15.7,-44.4,3,I
-15.7,-44.5,3,I
-15.7,-44.5,7,I
-15.7,-44.6,2,I
-15.7,-44.6,4,I
-15.7,-44.7,2,I
-15.7,-44.7,3,I
-15.7,-44.7,5,I
-15.7,-44.7,6,I
-15.7,-44.8,2,I
-15.7,-44.8,3,I
-15.7,-44.9,2,I
-15.7,-44.9,3,I
-15.7,-44.9,6,I
-15.7,-45.0,3,I
-15.7,-45.0,6,E
-15.6,-17.9,2,E
-15.6,-18.0,2,E
-15.6,-18.1,2,E
-15.6,-18.2,2,E
-15.6,-18.3,2,E
-15.6,-18.4,2,E
-15.6,-18.5,2,E
-15.6,-18.6,2,E
-15.6,-18.8,2,I
-15.6,-19.3,2,I
-15.6,-19.5,2,I
-15.6,-19.6,2,I
-15.6,-19.8,2,I
-15.6,-19.9,3,I
-15.6,-20.1,2,I
-15.6,-20.2,3,I
-15.6,-20.4,2,I
-15.6,-20.5,2,I
-15.6,-20.5,3,I
-15.6,-20.6,2,I
-15.6,-20.9,3,I
-15.6,-21.0,2,I
-15.6,-21.0,3,I
-15.6,-21.1,3,I
-15.6,-21.2,3,I
-15.6,-21.5,3,I
-15.6,-21.6,3,I
-15.6,-21.7,2,I
-15.6,-21.8,2,I
-15.6,-21.8,3,I
-15.6,-21.9,2,I
-15.6,-21.9,3,I
-15.6,-22.0,2,I
-15.6,-22.0,3,I
-15.6,-22.1,3,I
-15.6,-22.1,6,E
-15.6,-22.2,3,E
-15.6,-22.3,2,I
-15.6,-22.3,3,E
-15.6,-22.4,2,I
-15.6,-22.6,3,E
-15.6,-22.7,2,I
-15.6,-22.8,3,E
-15.6,-22.9,3,E
-15.6,-23.0,3,E
-15.6,-23.1,3,E
-15.6,-23.2,2,I
-15.6,-23.4,3,E
-15.6,-23.5,2,I
-15.6,-23.5,3,E
-15.6,-23.6,2,I
-15.6,-23.7,2,I
-15.6,-23.7,3,E
-15.6,-23.8,2,I
-15.6,-23.9,2,I
-15.6,-23.9,3,E
-15.6,-24.0,2,I
-15.6,-24.0,3,E
-15.6,-24.1,2,I
-15.6,-24.1,3,E
-15.6,-24.2,3,E
-15.6,-24.3,3,E
-15.6,-24.5,2,I
-15.6,-24.5,3,E
-15.6,-24.6,2,I
-15.6,-24.6,3,E
-15.6,-24.7,2,I
-15.6,-24.8,3,I
-15.6,-24.8,4,I
-15.6,-24.9,2,I
-15.6,-25.0,2,I
-15.6,-25.2,3,I
-15.6,-25.3,3,I
-15.6,-25.4,2,I
-15.6,-25.4,3,I
-15.6,-25.5,2,I
-15.6,-25.5,3,E
-15.6,-25.6,3,E
-15.6,-25.7,3,I
-15.6,-25.9,2,I
-15.6,-26.0,2,I
-15.6,-26.1,2,I
-15.6,-26.2,2,I
-15.6,-26.2,4,I
-15.6,-26.3,2,I
-15.6,-26.4,2,I
-15.6,-26.5,2,I
-15.6,-26.6,2,I
-15.6,-26.8,2,I
-15.6,-26.9,2,I
-15.6,-27.0,2,I
-15.6,-27.1,4,I
-15.6,-27.4,2,I
-15.6,-27.5,2,I
-15.6,-27.9,2,I
-15.6,-27.9,4,I
-15.6,-28.0,2,I
-15.6,-28.1,2,I
-15.6,-28.2,2,I
-15.6,-28.2,4,I
-15.6,-28.4,2,I
-15.6,-28.6,2,I
-15.6,-28.7,2,I
-15.6,-28.8,2,I
-15.6,-29.0,2,I
-15.6,-29.2,2,E
-15.6,-29.3,2,E
-15.6,-29.4,2,E
-15.6,-29.5,2,E
-15.6,-29.6,2,E
-15.6,-29.8,2,E
-15.6,-29.9,2,E
-15.6,-30.0,2,E
-15.6,-30.1,2,E
-15.6,-30.2,2,E
-15.6,-30.4,2,E
-15.6,-30.5,2,E
-15.6,-30.6,2,E
-15.6,-30.7,2,E
-15.6,-30.8,2,E
-15.6,-30.9,2,E
-15.6,-31.0,2,E
-15.6,-31.1,2,E
-15.6,-31.2,2,E
-15.6,-31.3,2,E
-15.6,-31.4,2,E
-15.6,-31.5,2,E
-15.6,-31.6,2,E
-15.6,-31.7,2,E
-15.6,-31.8,2,E
-15.6,-31.9,2,E
-15.6,-32.0,2,E
-15.6,-32.1,2,E
-15.6,-32.2,2,E
-15.6,-32.3,2,E
-15.6,-32.4,2,E
-15.6,-32.5,2,E
-15.6,-32.6,2,E
-15.6,-32.7,2,E
-15.6,-32.8,2,E
-15.6,-33.0,2,E
-15.6,-33.2,2,E
-15.6,-33.3,2,E
-15.6,-33.4,2,I
-15.6,-33.4,4,E
-15.6,-33.5,2,I
-15.6,-33.6,2,I
-15.6,-33.7,2,I
-15.6,-33.8,2,I
-15.6,-33.8,4,E
-15.6,-33.9,4,E
-15.6,-34.0,2,I
-15.6,-34.0,4,I
-15.6,-34.1,2,I
-15.6,-34.2,2,I
-15.6,-34.3,2,I
-15.6,-34.5,2,I
-15.6,-34.6,2,I
-15.6,-34.7,2,I
-15.6,-34.8,2,I
-15.6,-34.8,4,I
-15.6,-34.9,2,I
-15.6,-35.0,4,I
-15.6,-35.2,2,I
-15.6,-35.3,2,I
-15.6,-35.3,6,I
-15.6,-35.4,2,I
-15.6,-35.5,2,I
-15.6,-35.6,2,I
-15.6,-35.6,4,I
-15.6,-35.7,2,I
-15.6,-35.7,6,I
-15.6,-35.8,2,I
-15.6,-35.9,2,I
-15.6,-35.9,4,I
-15.6,-36.0,2,I
-15.6,-36.1,2,I
-15.6,-36.1,4,I
-15.6,-36.2,4,I
-15.6,-36.3,2,I
-15.6,-36.4,2,I
-15.6,-36.4,4,I
-15.6,-36.5,2,I
-15.6,-36.5,4,I
-15.6,-36.6,2,I
-15.6,-36.6,3,I
-15.6,-36.7,2,I
-15.6,-36.7,3,I
-15.6,-36.7,5,I
-15.6,-36.7,7,I
-15.6,-36.8,3,I
-15.6,-36.8,4,I
-15.6,-36.9,2,I
-15.6,-36.9,3,I
-15.6,-37.0,2,I
-15.6,-37.0,3,I
-15.6,-37.0,4,I
-15.6,-37.0,6,I
-15.6,-37.1,2,I
-15.6,-37.1,4,I
-15.6,-37.2,2,I
-15.6,-37.2,3,I
-15.6,-37.2,5,I
-15.6,-37.3,2,I
-15.6,-37.3,3,I
-15.6,-37.3,4,I
-15.6,-37.4,2,I
-15.6,-37.4,3,I
-15.6,-37.5,2,I
-15.6,-37.5,3,I
-15.6,-37.6,2,I
-15.6,-37.6,3,I
-15.6,-37.6,4,I
-15.6,-37.6,6,I
-15.6,-37.7,3,I
-15.6,-37.7,4,I
-15.6,-37.7,5,I
-15.6,-37.8,2,I
-15.6,-37.8,3,I
-15.6,-37.8,4,I
-15.6,-37.9,2,I
-15.6,-37.9,3,I
-15.6,-37.9,4,I
-15.6,-37.9,6,I
-15.6,-38.0,3,I
-15.6,-38.0,4,I
-15.6,-38.1,3,I
-15.6,-38.1,4,I
-15.6,-38.1,6,I
-15.6,-38.2,2,I
-15.6,-38.2,3,I
-15.6,-38.3,2,I
-15.6,-38.3,4,I
-15.6,-38.4,2,I
-15.6,-38.4,6,I
-15.6,-38.5,2,I
-15.6,-38.5,3,I
-15.6,-38.6,2,I
-15.6,-38.6,3,I
-15.6,-38.7,2,I
-15.6,-38.7,3,I
-15.6,-38.8,2,I
-15.6,-38.8,3,I
-15.6,-38.8,5,I
-15.6,-38.9,3,I
-15.6,-38.9,4,I
-15.6,-39.0,3,I
-15.6,-39.0,4,I
-15.6,-39.0,5,I
-15.6,-39.0,6,I
-15.6,-39.1,2,I
-15.6,-39.1,3,I
-15.6,-39.1,4,I
-15.6,-39.1,6,I
-15.6,-39.2,2,I
-15.6,-39.2,5,I
-15.6,-39.2,6,I
-15.6,-39.3,2,I
-15.6,-39.3,5,I
-15.6,-39.4,2,I
-15.6,-39.4,3,I
-15.6,-39.4,4,I
-15.6,-39.5,2,I
-15.6,-39.5,3,I
-15.6,-39.5,4,I
-15.6,-39.6,2,I
-15.6,-39.6,5,I
-15.6,-39.7,2,I
-15.6,-39.7,3,I
-15.6,-39.7,4,I
-15.6,-39.8,2,I
-15.6,-39.8,4,I
-15.6,-39.9,2,I
-15.6,-39.9,3,I
-15.6,-39.9,4,I
-15.6,-39.9,5,I
-15.6,-40.0,2,I
-15.6,-40.0,3,I
-15.6,-40.0,4,I
-15.6,-40.1,3,I
-15.6,-40.1,4,I
-15.6,-40.2,3,I
-15.6,-40.3,3,I
-15.6,-40.3,4,I
-15.6,-40.4,2,I
-15.6,-40.4,3,I
-15.6,-40.5,2,I
-15.6,-40.6,2,I
-15.6,-40.6,3,I
-15.6,-40.7,2,I
-15.6,-40.7,3,I
-15.6,-40.7,4,I
-15.6,-40.8,3,I
-15.6,-40.8,4,I
-15.6,-40.8,7,I
-15.6,-40.9,2,I
-15.6,-40.9,3,I
-15.6,-41.0,2,I
-15.6,-41.0,3,I
-15.6,-41.1,2,I
-15.6,-41.1,3,I
-15.6,-41.1,4,I
-15.6,-41.1,5,I
-15.6,-41.1,6,I
-15.6,-41.2,2,I
-15.6,-41.2,3,I
-15.6,-41.3,2,I
-15.6,-41.3,3,I
-15.6,-41.3,4,I
-15.6,-41.4,3,I
-15.6,-41.4,7,I
-15.6,-41.5,2,I
-15.6,-41.5,3,I
-15.6,-41.5,4,I
-15.6,-41.6,2,I
-15.6,-41.6,3,I
-15.6,-41.6,4,I
-15.6,-41.6,6,I
-15.6,-41.6,7,I
-15.6,-41.7,2,I
-15.6,-41.7,3,I
-15.6,-41.7,5,I
-15.6,-41.7,7,I
-15.6,-41.8,2,I
-15.6,-41.8,3,I
-15.6,-41.8,6,I
-15.6,-41.9,2,I
-15.6,-41.9,3,I
-15.6,-41.9,4,I
-15.6,-41.9,5,I
-15.6,-41.9,7,I
-15.6,-42.0,3,I
-15.6,-42.0,4,I
-15.6,-42.0,5,I
-15.6,-42.0,7,I
-15.6,-42.1,2,I
-15.6,-42.1,3,I
-15.6,-42.1,4,I
-15.6,-42.1,5,I
-15.6,-42.2,2,I
-15.6,-42.2,3,I
-15.6,-42.2,7,I
-15.6,-42.3,2,I
-15.6,-42.3,3,I
-15.6,-42.4,2,I
-15.6,-42.4,3,I
-15.6,-42.5,2,I
-15.6,-42.5,3,I
-15.6,-42.5,4,I
-15.6,-42.5,6,I
-15.6,-42.6,2,I
-15.6,-42.6,3,I
-15.6,-42.6,5,I
-15.6,-42.7,2,I
-15.6,-42.7,4,I
-15.6,-42.8,2,I
-15.6,-42.8,3,I
-15.6,-42.8,6,I
-15.6,-42.9,2,I
-15.6,-42.9,3,I
-15.6,-42.9,5,I
-15.6,-43.0,2,I
-15.6,-43.0,3,I
-15.6,-43.1,2,I
-15.6,-43.1,3,I
-15.6,-43.2,2,I
-15.6,-43.2,3,I
-15.6,-43.2,5,I
-15.6,-43.2,6,I
-15.6,-43.3,2,I
-15.6,-43.3,3,I
-15.6,-43.3,6,I
-15.6,-43.4,2,I
-15.6,-43.4,3,I
-15.6,-43.5,2,I
-15.6,-43.5,3,I
-15.6,-43.5,6,I
-15.6,-43.6,2,I
-15.6,-43.6,3,I
-15.6,-43.6,5,I
-15.6,-43.7,2,I
-15.6,-43.7,5,I
-15.6,-43.7,6,I
-15.6,-43.8,3,I
-15.6,-43.9,3,I
-15.6,-44.0,2,I
-15.6,-44.0,3,I
-15.6,-44.1,2,I
-15.6,-44.1,3,I
-15.6,-44.2,2,I
-15.6,-44.2,5,I
-15.6,-44.3,2,I
-15.6,-44.3,3,I
-15.6,-44.4,2,I
-15.6,-44.4,3,I
-15.6,-44.5,2,I
-15.6,-44.5,3,I
-15.6,-44.5,5,I
-15.6,-44.6,2,I
-15.6,-44.6,3,I
-15.6,-44.6,5,I
-15.6,-44.6,6,E
-15.6,-44.7,2,I
-15.6,-44.7,3,I
-15.6,-44.7,6,E
-15.6,-44.8,3,E
-15.6,-44.8,7,I
-15.6,-44.9,2,I
-15.6,-44.9,3,I
-15.6,-45.0,3,E
-15.5,-17.8,2,E
-15.5,-17.9,2,E
-15.5,-18.0,2,E
-15.5,-18.2,2,E
-15.5,-18.5,2,E
-15.5,-18.6,2,I
-15.5,-18.7,2,I
-15.5,-18.8,2,I
-15.5,-18.8,4,E
-15.5,-18.9,2,I
-15.5,-19.0,4,I
-15.5,-19.1,2,I
-15.5,-19.2,2,I
-15.5,-19.2,4,I
-15.5,-19.3,2,I
-15.5,-19.5,2,I
-15.5,-19.6,2,I
-15.5,-20.0,2,I
-15.5,-20.0,3,E
-15.5,-20.2,2,I
-15.5,-20.4,3,I
-15.5,-20.5,2,I
-15.5,-20.5,3,I
-15.5,-20.8,3,I
-15.5,-20.9,2,I
-15.5,-20.9,3,I
-15.5,-21.0,2,I
-15.5,-21.0,3,I
-15.5,-21.1,2,I
-15.5,-21.2,2,I
-15.5,-21.2,3,I
-15.5,-21.3,3,I
-15.5,-21.4,3,I
-15.5,-21.5,3,I
-15.5,-21.6,2,I
-15.5,-21.6,3,I
-15.5,-21.7,2,I
-15.5,-21.8,3,I
-15.5,-21.9,2,I
-15.5,-21.9,6,E
-15.5,-22.0,2,I
-15.5,-22.0,3,I
-15.5,-22.1,3,E
-15.5,-22.2,2,I
-15.5,-22.3,2,I
-15.5,-22.3,3,E
-15.5,-22.4,2,I
-15.5,-22.5,2,I
-15.5,-22.5,3,E
-15.5,-22.6,2,I
-15.5,-22.6,3,E
-15.5,-22.7,2,I
-15.5,-22.7,3,E
-15.5,-22.8,3,E
-15.5,-22.9,2,I
-15.5,-22.9,3,E
-15.5,-23.0,2,I
-15.5,-23.0,3,E
-15.5,-23.1,3,E
-15.5,-23.2,2,I
-15.5,-23.3,2,I
-15.5,-23.3,3,E
-15.5,-23.4,3,E
-15.5,-23.5,3,E
-15.5,-23.6,3,I
-15.5,-23.7,2,I
-15.5,-23.7,3,E
-15.5,-23.8,2,I
-15.5,-23.8,3,E
-15.5,-23.8,4,I
-15.5,-23.9,3,E
-15.5,-24.0,3,E
-15.5,-24.1,2,I
-15.5,-24.2,2,I
-15.5,-24.2,3,E
-15.5,-24.3,2,I
-15.5,-24.3,3,E
-15.5,-24.4,2,I
-15.5,-24.4,3,E
-15.5,-24.6,3,I
-15.5,-24.8,2,I
-15.5,-24.8,3,I
-15.5,-24.8,5,I
-15.5,-24.9,2,I
-15.5,-24.9,4,I
-15.5,-24.9,6,E
-15.5,-24.9,7,I
-15.5,-25.1,2,I
-15.5,-25.2,3,I
-15.5,-25.3,2,I
-15.5,-25.3,3,E
-15.5,-25.4,4,I
-15.5,-25.5,2,I
-15.5,-25.5,3,E
-15.5,-25.5,4,I
-15.5,-25.6,4,I
-15.5,-25.7,2,I
-15.5,-25.7,4,I
-15.5,-26.1,2,I
-15.5,-26.2,2,I
-15.5,-26.3,2,I
-15.5,-26.4,2,I
-15.5,-26.5,2,I
-15.5,-26.6,2,I
-15.5,-26.7,2,I
-15.5,-26.8,2,I
-15.5,-26.9,2,I
-15.5,-27.0,2,I
-15.5,-27.1,2,I
-15.5,-27.1,6,I
-15.5,-27.3,2,I
-15.5,-27.4,2,I
-15.5,-27.7,2,I
-15.5,-27.8,2,I
-15.5,-27.8,4,I
-15.5,-27.9,2,I
-15.5,-28.0,2,I
-15.5,-28.1,2,I
-15.5,-28.3,2,I
-15.5,-28.3,4,E
-15.5,-28.4,2,I
-15.5,-28.5,2,I
-15.5,-28.6,2,I
-15.5,-28.7,2,I
-15.5,-28.9,2,E
-15.5,-29.0,2,E
-15.5,-29.1,2,E
-15.5,-29.2,2,E
-15.5,-29.3,2,E
-15.5,-29.4,2,E
-15.5,-29.6,2,E
-15.5,-29.7,2,E
-15.5,-29.8,2,E
-15.5,-29.9,2,E
-15.5,-30.1,2,E
-15.5,-30.2,2,E
-15.5,-30.3,2,E
-15.5,-30.4,2,E
-15.5,-30.5,2,E
-15.5,-30.6,2,E
-15.5,-30.7,2,E
-15.5,-30.8,2,E
-15.5,-31.0,2,E
-15.5,-31.1,2,E
-15.5,-31.2,2,E
-15.5,-31.3,2,E
-15.5,-31.4,2,E
-15.5,-31.5,2,E
-15.5,-31.6,2,E
-15.5,-31.7,2,E
-15.5,-31.8,2,E
-15.5,-31.9,2,E
-15.5,-32.0,2,E
-15.5,-32.1,2,E
-15.5,-32.2,2,E
-15.5,-32.3,2,E
-15.5,-32.4,2,E
-15.5,-32.5,2,E
-15.5,-32.6,2,E
-15.5,-32.7,2,E
-15.5,-32.8,2,E
-15.5,-32.9,2,E
-15.5,-33.0,2,E
-15.5,-33.1,2,E
-15.5,-33.2,2,I
-15.5,-33.2,4,E
-15.5,-33.3,2,I
-15.5,-33.3,4,E
-15.5,-33.4,2,I
-15.5,-33.6,2,I
-15.5,-33.7,4,E
-15.5,-33.9,2,I
-15.5,-33.9,4,I
-15.5,-34.0,4,I
-15.5,-34.2,2,I
-15.5,-34.3,2,I
-15.5,-34.3,4,I
-15.5,-34.4,2,I
-15.5,-34.5,2,I
-15.5,-34.5,4,I
-15.5,-34.6,2,I
-15.5,-34.6,6,I
-15.5,-34.7,2,I
-15.5,-34.7,4,I
-15.5,-34.8,2,I
-15.5,-34.9,2,I
-15.5,-34.9,4,I
-15.5,-35.0,2,I
-15.5,-35.1,2,I
-15.5,-35.2,2,I
-15.5,-35.3,2,I
-15.5,-35.4,2,I
-15.5,-35.5,2,I
-15.5,-35.6,2,I
-15.5,-35.7,2,I
-15.5,-35.7,4,I
-15.5,-35.7,6,I
-15.5,-35.8,4,I
-15.5,-35.9,2,I
-15.5,-35.9,4,I
-15.5,-35.9,7,I
-15.5,-36.0,2,I
-15.5,-36.1,2,I
-15.5,-36.2,2,I
-15.5,-36.2,4,I
-15.5,-36.3,2,I
-15.5,-36.3,5,I
-15.5,-36.4,2,I
-15.5,-36.4,3,I
-15.5,-36.5,2,I
-15.5,-36.5,3,I
-15.5,-36.5,4,I
-15.5,-36.6,2,I
-15.5,-36.6,3,I
-15.5,-36.6,4,I
-15.5,-36.6,6,I
-15.5,-36.7,2,I
-15.5,-36.7,3,I
-15.5,-36.8,3,I
-15.5,-36.9,2,I
-15.5,-36.9,3,I
-15.5,-36.9,4,I
-15.5,-37.0,3,I
-15.5,-37.0,4,I
-15.5,-37.0,7,I
-15.5,-37.1,2,I
-15.5,-37.1,3,I
-15.5,-37.1,6,I
-15.5,-37.2,2,I
-15.5,-37.2,3,I
-15.5,-37.2,4,I
-15.5,-37.2,5,I
-15.5,-37.3,2,I
-15.5,-37.3,3,I
-15.5,-37.3,4,I
-15.5,-37.4,3,I
-15.5,-37.5,2,I
-15.5,-37.5,3,I
-15.5,-37.6,2,I
-15.5,-37.6,3,I
-15.5,-37.7,3,I
-15.5,-37.7,4,I
-15.5,-37.8,2,I
-15.5,-37.8,3,I
-15.5,-37.8,4,I
-15.5,-37.8,5,I
-15.5,-37.9,2,I
-15.5,-37.9,3,I
-15.5,-37.9,4,I
-15.5,-38.0,2,I
-15.5,-38.0,3,I
-15.5,-38.0,5,I
-15.5,-38.0,7,I
-15.5,-38.1,2,I
-15.5,-38.1,4,I
-15.5,-38.2,2,I
-15.5,-38.2,3,I
-15.5,-38.2,4,I
-15.5,-38.3,2,I
-15.5,-38.3,3,I
-15.5,-38.4,2,I
-15.5,-38.4,3,I
-15.5,-38.4,4,I
-15.5,-38.4,5,I
-15.5,-38.5,2,I
-15.5,-38.5,3,I
-15.5,-38.5,4,I
-15.5,-38.5,6,I
-15.5,-38.6,2,I
-15.5,-38.6,3,I
-15.5,-38.6,4,I
-15.5,-38.6,5,I
-15.5,-38.7,2,I
-15.5,-38.7,3,I
-15.5,-38.7,4,I
-15.5,-38.8,2,I
-15.5,-38.8,3,I
-15.5,-38.8,4,I
-15.5,-39.0,2,I
-15.5,-39.0,3,I
-15.5,-39.0,4,I
-15.5,-39.1,3,I
-15.5,-39.1,4,I
-15.5,-39.2,2,I
-15.5,-39.2,3,I
-15.5,-39.3,2,I
-15.5,-39.3,3,I
-15.5,-39.3,4,I
-15.5,-39.4,2,I
-15.5,-39.4,3,I
-15.5,-39.4,4,I
-15.5,-39.4,5,I
-15.5,-39.5,3,I
-15.5,-39.5,4,I
-15.5,-39.6,2,I
-15.5,-39.6,3,I
-15.5,-39.6,5,I
-15.5,-39.7,2,I
-15.5,-39.7,3,I
-15.5,-39.7,4,I
-15.5,-39.8,2,I
-15.5,-39.8,3,I
-15.5,-39.9,2,I
-15.5,-39.9,3,I
-15.5,-39.9,4,I
-15.5,-40.0,2,I
-15.5,-40.0,3,I
-15.5,-40.0,4,I
-15.5,-40.1,3,I
-15.5,-40.1,4,I
-15.5,-40.1,5,I
-15.5,-40.2,2,I
-15.5,-40.2,3,I
-15.5,-40.2,4,I
-15.5,-40.2,5,I
-15.5,-40.3,2,I
-15.5,-40.3,3,I
-15.5,-40.4,2,I
-15.5,-40.4,5,I
-15.5,-40.5,3,I
-15.5,-40.5,4,I
-15.5,-40.5,5,I
-15.5,-40.6,2,I
-15.5,-40.6,3,I
-15.5,-40.6,4,I
-15.5,-40.6,7,I
-15.5,-40.7,2,I
-15.5,-40.7,3,I
-15.5,-40.8,2,I
-15.5,-40.8,3,I
-15.5,-40.8,7,I
-15.5,-40.9,2,I
-15.5,-40.9,3,I
-15.5,-40.9,4,I
-15.5,-40.9,5,I
-15.5,-41.0,2,I
-15.5,-41.0,3,I
-15.5,-41.1,2,I
-15.5,-41.1,3,I
-15.5,-41.1,4,I
-15.5,-41.2,3,I
-15.5,-41.2,5,I
-15.5,-41.3,2,I
-15.5,-41.3,3,I
-15.5,-41.4,3,I
-15.5,-41.4,4,I
-15.5,-41.5,2,I
-15.5,-41.5,3,I
-15.5,-41.6,2,I
-15.5,-41.6,3,I
-15.5,-41.6,4,I
-15.5,-41.6,5,I
-15.5,-41.6,6,I
-15.5,-41.7,2,I
-15.5,-41.7,3,I
-15.5,-41.7,4,I
-15.5,-41.7,5,I
-15.5,-41.8,2,I
-15.5,-41.8,3,I
-15.5,-41.8,4,I
-15.5,-41.8,7,I
-15.5,-41.9,2,I
-15.5,-41.9,6,I
-15.5,-42.0,3,I
-15.5,-42.1,2,I
-15.5,-42.1,3,I
-15.5,-42.1,5,I
-15.5,-42.2,2,I
-15.5,-42.2,3,I
-15.5,-42.3,2,I
-15.5,-42.3,3,I
-15.5,-42.3,6,I
-15.5,-42.6,2,I
-15.5,-42.6,3,I
-15.5,-42.7,2,I
-15.5,-42.7,3,I
-15.5,-42.7,4,I
-15.5,-42.8,2,I
-15.5,-42.8,3,I
-15.5,-42.8,6,I
-15.5,-42.9,2,I
-15.5,-42.9,3,I
-15.5,-42.9,5,I
-15.5,-43.0,2,I
-15.5,-43.0,3,I
-15.5,-43.1,2,I
-15.5,-43.1,3,I
-15.5,-43.2,2,I
-15.5,-43.2,6,I
-15.5,-43.3,2,I
-15.5,-43.3,3,I
-15.5,-43.3,6,I
-15.5,-43.3,7,I
-15.5,-43.4,3,I
-15.5,-43.5,2,I
-15.5,-43.5,3,I
-15.5,-43.5,5,I
-15.5,-43.6,2,I
-15.5,-43.6,3,I
-15.5,-43.7,2,I
-15.5,-43.7,3,I
-15.5,-43.7,6,I
-15.5,-43.8,2,I
-15.5,-43.8,3,I
-15.5,-43.8,4,I
-15.5,-43.9,3,I
-15.5,-43.9,6,E
-15.5,-44.0,2,I
-15.5,-44.0,3,I
-15.5,-44.0,5,I
